"Id","LotArea","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","TotalBsmtSF","Heating","X1stFlrSF","LowQualFinSF","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageArea","GarageCond","PavedDrive","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","Overall_Groups","condition"
1207,9.09391890895893,"SawyerW","Norm","1Fam","1Story",4,4,"Gable","HdBoard",0,"TA","TA","CBlock","TA","TA",6.96318998587024,"GasA",6.96318998587024,0,1,"TA",5,"Typ",0,"Detchd",5.95324333428778,"TA","Y",0,0,11,2006,"WD","Normal",11.5805934591948,2,"Average"
1208,9.11997793189579,"CollgCr","Norm","1Fam","1Story",6,5,"Gable","VinylSd",4.79579054559674,"Gd","TA","PConc","Gd","TA",7.42833319419081,"GasA",7.43897159239586,0,1,"Gd",7,"Typ",0,"Attchd",6.30078579466324,"TA","Y",0,0,5,2006,"WD","Normal",12.2060776455177,2,"Average"
1209,8.9572529442889,"NAmes","Norm","1Fam","1Story",5,7,"Gable","MetalSd",0,"TA","Gd","CBlock","TA","TA",6.83733281468559,"GasA",7.15773548424991,0,1,"TA",6,"Typ",0,"Detchd",6.22851100359118,"TA","Y",0,0,10,2008,"WD","Normal",11.8494048444231,3,"Good"
1210,9.22847494217167,"Somerst","RRNn","1Fam","1Story",8,5,"Hip","VinylSd",6.04263283368238,"Gd","TA","PConc","Ex","TA",7.41517510961329,"GasA",7.41517510961329,0,1,"Gd",8,"Typ",1,"Attchd",6.21660610108486,"TA","Y",0,0,5,2006,"New","Partial",12.5776396502326,2,"Average"
1211,9.32536404854496,"SawyerW","Norm","1Fam","2Story",6,5,"Gable","Wd Sdng",0,"Gd","TA","PConc","Gd","TA",6.96224346426621,"GasA",6.96224346426621,0,1,"Gd",8,"Typ",1,"Attchd",6.13772705408623,"TA","Y",0,5.99396142730657,5,2010,"WD","Normal",12.1495075850331,2,"Average"
1212,9.4038491181607,"Gilbert","Norm","1Fam","1.5Fin",8,7,"Gable","Wd Sdng",0,"Gd","TA","Wood","Gd","TA",6.32793678372919,"GasA",6.98564181763921,0,1,"TA",8,"Typ",0,"Basment",6.20050917404269,"TA","Y",0,0,6,2010,"WD","Normal",12.0076278043487,3,"Good"
1213,9.14216859187285,"Edwards","Norm","1Fam","1Story",4,6,"Hip","MetalSd",0,"TA","TA","CBlock","TA","TA",6.51174532964473,"GasA",6.51174532964473,0,1,"TA",4,"Typ",0,"Attchd",5.45958551414416,"TA","N",0,0,8,2009,"WD","Normal",11.6351519472128,2,"Average"
1214,9.23474025879972,"Sawyer","Norm","1Fam","SLvl",4,9,"Gable","VinylSd",0,"TA","Gd","CBlock","TA","Gd",6.47543271670409,"GasA",6.86797440897029,0,1,"TA",3,"Typ",0,"Attchd",5.89989735358249,"TA","Y",0,0,5,2006,"WD","Normal",11.8844959179307,3,"Good"
1215,9.23073106162392,"NAmes","Norm","1Fam","SFoyer",5,5,"Gable","MetalSd",0,"TA","TA","CBlock","TA","TA",6.83087423464618,"GasA",6.90775527898214,0,1,"TA",6,"Typ",0,"Attchd",5.70711026474888,"TA","Y",0,0,5,2006,"WD","Normal",11.8093269129406,2,"Average"
1216,8.86714558959414,"Sawyer","Norm","1Fam","1Story",5,5,"Gable","VinylSd",0,"TA","TA","CBlock","TA","TA",6.79682371827486,"GasA",6.79682371827486,0,1,"TA",5,"Typ",0,"Detchd",5.95324333428778,"TA","Y",0,0,5,2007,"WD","Normal",11.7360770162524,2,"Average"
1217,9.09728364968389,"Sawyer","RRAe","Duplex","1.5Fin",6,5,"Gable","VinylSd",0,"TA","TA","Slab","TA","TA",0,"GasA",7.18462915271731,0,2,"TA",8,"Typ",0,"Attchd",6.29156913955832,"TA","Y",0,0,4,2010,"WD","Normal",11.6262630788088,2,"Average"
1218,9.0642735958414,"Somerst","Norm","1Fam","1Story",8,5,"Gable","CemntBd",4.29045944114839,"Gd","TA","PConc","Gd","TA",7.1708884785125,"GasA",7.18159194461187,0,1,"Gd",6,"Typ",0,"Attchd",6.31535800152233,"TA","Y",0,0,9,2009,"New","Partial",12.3434709270935,2,"Average"
1219,8.73889570493404,"BrkSide","Norm","1Fam","1.5Fin",4,5,"Gable","AsbShng",0,"TA","TA","Slab","TA","TA",0,"GasA",6.51174532964473,0,1,"TA",3,"Typ",0,"Attchd",0,"TA","N",0,0,7,2006,"WD","Normal",11.2960248856897,2,"Average"
1220,7.42714413340862,"BrDale","Norm","Twnhs","2Story",6,5,"Gable","CemntBd",5.46806014113513,"TA","TA","CBlock","TA","TA",6.51174532964473,"GasA",6.51174532964473,0,1,"TA",7,"Typ",0,"Attchd",0,"TA","N",0,0,4,2006,"WD","Abnorml",11.4241051801656,2,"Average"
1221,8.96200720958831,"NAmes","Norm","1Fam","1Story",5,5,"Gable","Wd Sdng",0,"TA","TA","CBlock","TA","TA",6.81673588059497,"GasA",6.81673588059497,0,1,"TA",5,"Typ",0,"Attchd",5.66642668811243,"TA","Y",0,0,11,2006,"WD","Abnorml",11.6526961029598,2,"Average"
1222,9.01808968410434,"Sawyer","Feedr","1Fam","1Story",5,5,"Hip","HdBoard",0,"TA","TA","CBlock","TA","TA",6.8596149036542,"GasA",7.10002716662926,0,1,"TA",5,"Typ",1,"Attchd",5.77765232322266,"TA","Y",0,0,8,2008,"WD","Normal",11.8056025415918,2,"Average"
1223,9.2588447810358,"NAmes","Artery","1Fam","1.5Fin",6,6,"Gable","Wd Sdng",5.77144112313002,"TA","TA","CBlock","TA","TA",6.94793706861497,"GasA",7.06390396147207,0,1,"TA",7,"Typ",1,"Attchd",5.75574221358691,"TA","Y",0,0,1,2007,"WD","Normal",11.8706069022246,2,"Average"
1224,9.2762217410897,"NAmes","Norm","1Fam","1Story",5,3,"Hip","Wd Sdng",3.80666248977032,"TA","TA","CBlock","TA","Fa",7.66715825531915,"GasA",7.66715825531915,0,1,"TA",7,"Mod",0,"Detchd",6.2709884318583,"TA","Y",0,0,10,2006,"WD","Normal",11.8342913153867,1,"Poor"
1225,9.64114828775614,"Gilbert","RRAn","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.67076632084587,"GasA",6.67076632084587,0,1,"Gd",8,"Typ",1,"Attchd",5.96357934361845,"TA","Y",0,0,2,2008,"WD","Normal",12.122696471359,2,"Average"
1226,9.25751017645257,"NAmes","Norm","1Fam","SLvl",6,8,"Hip","VinylSd",4.15888308335967,"TA","Gd","CBlock","TA","TA",6.37842618365159,"GasA",7.03790596344718,0,1,"TA",6,"Typ",0,"Attchd",5.57972982598622,"TA","Y",0,0,6,2007,"WD","Normal",11.8844959179307,3,"Good"
1227,9.58870831219998,"Somerst","Feedr","1Fam","2Story",6,5,"Gable","VinylSd",4.31748811353631,"Gd","TA","PConc","Gd","TA",6.79682371827486,"GasA",6.79682371827486,0,1,"Gd",9,"Typ",1,"BuiltIn",6.50578406012823,"TA","Y",0,0,1,2008,"WD","Normal",12.2737359668903,2,"Average"
1228,9.09076823683534,"NAmes","Norm","1Fam","1Story",5,8,"Gable","VinylSd",5.70711026474888,"TA","TA","CBlock","TA","TA",6.81673588059497,"GasA",6.81673588059497,0,1,"Gd",5,"Typ",0,"Detchd",6.3578422665081,"TA","Y",0,0,12,2008,"WD","Normal",11.8981946684588,3,"Good"
1229,9.07909208536623,"NridgHt","Norm","TwnhsE","1Story",9,5,"Hip","MetalSd",6.64248680136726,"Ex","TA","PConc","Ex","TA",7.44014668066269,"GasA",7.44014668066269,0,1,"Ex",7,"Typ",1,"Attchd",6.95939851213398,"TA","Y",0,0,10,2008,"New","Partial",12.8139206188646,2,"Average"
1230,8.9760094750214,"NAmes","Norm","1Fam","SLvl",5,5,"Hip","BrkFace",0,"TA","TA","CBlock","TA","TA",6.98100574072173,"GasA",7.3185395485679,0,1,"TA",7,"Maj1",0,"Basment",6.00388706710654,"TA","Y",0,0,8,2008,"WD","Normal",11.7519502394255,2,"Average"
1231,9.84644089715685,"Sawyer","Feedr","Duplex","1.5Fin",5,5,"Shed","Plywood",0.693147180559945,"TA","TA","CBlock","Gd","TA",7.21670948670946,"GasA",7.21670948670946,0,2,"TA",12,"Typ",1,"BuiltIn",6.39859493453521,"TA","N",0,9.02413126845503,8,2007,"WD","Normal",12.1547846142867,2,"Average"
1232,8.95273476710687,"NAmes","Norm","Duplex","SLvl",5,6,"Hip","Wd Sdng",4.79579054559674,"TA","TA","CBlock","TA","TA",7.00940893270864,"GasA",7.0825485693553,0,1,"TA",6,"Typ",0,"Attchd",6.29341927884648,"TA","Y",0,0,5,2006,"WD","Normal",11.7943454715497,2,"Average"
1233,9.19451582162921,"NAmes","Norm","Duplex","1Story",4,5,"Gable","HdBoard",0,"TA","TA","Slab","TA","TA",0,"GasA",7.11069612297883,0,2,"TA",6,"Typ",0,"CarPort",6.13772705408623,"TA","Y",0,0,3,2007,"WD","Normal",11.530775206233,2,"Average"
1234,9.405989388981,"NAmes","Norm","1Fam","1Story",5,5,"Hip","Plywood",5.19849703126583,"TA","TA","CBlock","TA","TA",7.08086789669078,"GasA",7.08086789669078,0,1,"TA",6,"Typ",0,"Attchd",6.27664348934164,"TA","Y",0,0,5,2010,"COD","Abnorml",11.8635893788121,2,"Average"
1235,9.05087559732516,"SWISU","Norm","1Fam","2Story",5,6,"Gable","MetalSd",0,"TA","TA","PConc","TA","TA",6.84694313958538,"GasA",6.93244789157251,0,1,"TA",7,"Typ",0,"Attchd",0,"TA","N",0,0,11,2008,"WD","Abnorml",11.7752974217158,2,"Average"
1236,9.48288342558516,"Crawfor","Norm","1Fam","2Story",5,5,"Gable","Wd Sdng",0,"TA","TA","BrkTil","Gd","TA",6.61740297797448,"GasA",6.7945865808765,0,1,"TA",9,"Typ",0,"Detchd",5.19849703126583,"Fa","N",0,0,7,2006,"WD","Normal",11.8414231319218,2,"Average"
1237,7.87435882472988,"NridgHt","Norm","Twnhs","2Story",7,5,"Gable","VinylSd",4.67282883446191,"Gd","TA","PConc","Gd","TA",6.63987583382654,"GasA",6.63987583382654,0,1,"Gd",6,"Typ",0,"BuiltIn",6.16331480403464,"TA","Y",0,0,6,2010,"WD","Normal",12.0754000198775,2,"Average"
1238,9.42496776352205,"CollgCr","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.7428806357919,"GasA",6.7428806357919,0,1,"Gd",8,"Typ",1,"BuiltIn",6.07534603108868,"TA","Y",0,0,9,2006,"WD","Normal",12.1807599657379,2,"Average"
1239,9.47830431356186,"SawyerW","RRAe","1Fam","1Story",6,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",7.04053639021596,"GasA",7.04053639021596,0,1,"TA",6,"Typ",0,"Detchd",6.18414889093748,"TA","Y",0,0,3,2006,"WD","Abnorml",11.8671042962101,2,"Average"
1240,9.10919318997123,"Timber","Norm","1Fam","1Story",8,5,"Hip","VinylSd",3.49650756146648,"Gd","TA","PConc","Gd","TA",7.29776828253138,"GasA",7.3031700512368,0,1,"Ex",6,"Typ",1,"Attchd",6.15909538849193,"TA","Y",0,0,12,2007,"WD","Normal",12.4908793380364,2,"Average"
1241,9.0068768914288,"CollgCr","Norm","1Fam","2Story",7,5,"Gable","VinylSd",5.53338948872752,"Gd","TA","PConc","Gd","TA",6.78558764500793,"GasA",6.78558764500793,0,1,"Gd",8,"Typ",0,"Attchd",6.29894924685594,"TA","Y",0,0,7,2008,"WD","Normal",12.3234155843582,2,"Average"
1242,9.19522673416613,"Somerst","Norm","1Fam","1Story",7,6,"Hip","VinylSd",0,"Gd","TA","PConc","Gd","TA",7.43248380791712,"GasA",7.43248380791712,0,1,"Gd",7,"Typ",0,"Attchd",6.86171134048073,"TA","Y",0,0,6,2007,"New","Partial",12.4225097588769,2,"Average"
1243,9.27105910701089,"NWAmes","Norm","1Fam","SFoyer",7,6,"Gable","Plywood",4.40671924726425,"TA","TA","CBlock","Gd","TA",6.96034772910131,"GasA",7.06817200038804,0,1,"Gd",6,"Typ",2,"Attchd",6.2709884318583,"TA","Y",0,0,1,2010,"WD","Family",12.043559598368,2,"Average"
1244,9.53906841386396,"NridgHt","Norm","1Fam","1Story",10,5,"Gable","VinylSd",2.09575193236035,"Ex","TA","PConc","Ex","Gd",7.63867982387611,"GasA",7.63867982387611,0,1,"Ex",7,"Typ",1,"Attchd",6.74641212857337,"TA","Y",0,0,9,2006,"New","Partial",13.0497948351048,2,"Average"
1245,9.3445215534422,"Crawfor","Norm","1Fam","2Story",8,7,"Gable","BrkFace",0,"TA","TA","PConc","Gd","TA",6.67582322163485,"GasA",6.67582322163485,0,1,"Gd",7,"Typ",2,"Detchd",5.99396142730657,"TA","Y",0,0,6,2006,"WD","Normal",12.345838935722,3,"Good"
1246,9.40021665317425,"NWAmes","Norm","1Fam","SLvl",6,7,"Hip","VinylSd",4.31748811353631,"TA","TA","CBlock","Gd","TA",6.37331978957701,"GasA",7.03966034986208,0,1,"TA",7,"Typ",1,"BuiltIn",6.16961073249146,"TA","Y",0,0,1,2007,"WD","Abnorml",12.089544447236,3,"Good"
1247,9.00282407654767,"Somerst","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.62936325343745,"GasA",6.62936325343745,0,1,"Gd",6,"Typ",0,"Attchd",6.42324696353352,"TA","Y",0,0,3,2006,"New","Partial",12.1361918799819,2,"Average"
1248,9.41970948986855,"Mitchel","Norm","1Fam","SLvl",6,5,"Gable","HdBoard",5.8171111599632,"TA","TA","CBlock","TA","TA",6.92067150424868,"GasA",6.94215670569947,0,1,"TA",6,"Typ",0,"Attchd",6.7900972355139,"TA","Y",0,0,5,2010,"WD","Normal",12.0429711934579,2,"Average"
1249,9.16962253869762,"OldTown","Norm","1Fam","2.5Unf",6,5,"Gable","AsbShng",0,"TA","TA","BrkTil","Gd","TA",6.60123011872888,"OthW",7.0343879299155,0,1,"TA",8,"Typ",1,"Detchd",5.98393628068719,"Fa","P",0,0,4,2008,"WD","Normal",11.7714438820996,2,"Average"
1250,8.88197518424887,"NAmes","Norm","1Fam","1Story",5,7,"Gable","MetalSd",0,"TA","TA","CBlock","TA","TA",6.77650699237218,"GasA",6.89669433162271,0,1,"TA",6,"Typ",0,"Attchd",5.62401750618734,"TA","Y",0,0,5,2007,"WD","Normal",11.6868871754197,3,"Good"
1251,9.32018083765571,"NAmes","Norm","1Fam","1Story",7,5,"Hip","BrkFace",0,"Gd","TA","CBlock","TA","TA",7.65491704784832,"GasA",7.65491704784832,0,1,"Ex",8,"Typ",2,"Attchd",6.25958146406492,"TA","Y",0,0,4,2010,"WD","Normal",12.4049276026276,2,"Average"
1252,8.05102220819068,"NridgHt","Norm","TwnhsE","1Story",7,5,"Gable","VinylSd",5.0998664278242,"Gd","TA","PConc","Gd","TA",7.24850407237061,"GasA",7.24850407237061,0,1,"Gd",6,"Typ",1,"Attchd",6.17170059741091,"TA","Y",0,0,3,2006,"WD","Normal",12.0538010324839,2,"Average"
1253,9.19614002257504,"Mitchel","Norm","1Fam","1Story",5,6,"Gable","HdBoard",0,"TA","TA","CBlock","TA","TA",6.76272950693188,"GasA",6.77422388635761,0,1,"TA",5,"Typ",0,"Attchd",5.66642668811243,"TA","Y",0,6.39859493453521,11,2009,"WD","Normal",11.7752974217158,2,"Average"
1254,9.77241028892919,"Veenker","Norm","1Fam","2Story",7,7,"Gable","Wd Sdng",0,"Gd","TA","CBlock","TA","TA",7.08422642209792,"GasA",7.32448997934853,0,1,"Gd",9,"Typ",2,"Attchd",6.25190388316589,"TA","Y",0,0,7,2007,"WD","Normal",12.5913384476756,3,"Good"
1255,8.8439036508355,"Edwards","Norm","1Fam","2Story",7,5,"Gable","VinylSd",4.53259949315326,"Gd","TA","PConc","Gd","TA",6.61606518513282,"GasA",6.63463335786169,0,1,"Gd",7,"Typ",1,"BuiltIn",5.98645200528444,"TA","Y",0,0,7,2008,"WD","Normal",12.0161281075027,2,"Average"
1256,8.73889570493404,"BrkSide","Norm","1Fam","1.5Fin",6,6,"Gable","Wd Sdng",0,"TA","TA","BrkTil","TA","Fa",6.78558764500793,"GasA",6.86693328446188,0,1,"TA",6,"Typ",1,"Detchd",6.3297209055227,"TA","Y",0,0,11,2007,"WD","Normal",11.7558794866871,2,"Average"
1257,9.5682944974133,"NoRidge","Norm","1Fam","1Story",8,5,"Hip","HdBoard",6.31896811374643,"Gd","TA","PConc","Gd","TA",7.59438124255182,"GasA",7.59488438721652,0,1,"Gd",7,"Typ",1,"Attchd",6.53958595561767,"TA","Y",0,0,8,2008,"WD","Normal",12.6165286118935,2,"Average"
1258,8.3091845276863,"Edwards","Feedr","1Fam","1Story",5,8,"Gable","Wd Sdng",0,"TA","TA","PConc","Fa","TA",6.76272950693188,"GasA",6.76272950693188,0,1,"TA",4,"Typ",0,"Attchd",0,"TA","Y",0,0,7,2009,"WD","Normal",11.5119349745966,3,"Good"
1259,9.16826759555427,"Gilbert","Norm","1Fam","SLvl",7,5,"Gable","VinylSd",5.20948615284142,"Gd","TA","PConc","Gd","TA",6.75343791859778,"GasA",7.06219163228656,0,1,"Gd",5,"Typ",0,"Attchd",5.99396142730657,"TA","Y",0,0,7,2008,"WD","Normal",12.1547846142867,2,"Average"
1260,9.18512512283512,"NAmes","Norm","1Fam","1Story",6,8,"Gable","HdBoard",0,"TA","TA","CBlock","Gd","TA",6.96129604591017,"GasA",6.96129604591017,0,1,"TA",6,"Typ",0,"Attchd",6.13339804299665,"TA","Y",0,0,7,2008,"WD","Normal",11.9250417382917,3,"Good"
1261,10.1138700265477,"Gilbert","RRAn","1Fam","2Story",6,5,"Gable","VinylSd",0,"TA","TA","PConc","Gd","TA",6.73578001424233,"GasA",6.7945865808765,0,1,"TA",7,"Typ",1,"BuiltIn",6.22059017009974,"TA","Y",0,0,6,2009,"WD","Normal",12.1062578350946,2,"Average"
1262,9.16962253869762,"NAmes","Norm","1Fam","1Story",5,6,"Hip","MetalSd",0,"TA","TA","CBlock","TA","TA",6.95749737087695,"GasA",6.95749737087695,0,1,"TA",5,"Typ",0,"Attchd",5.82600010738045,"TA","Y",0,0,6,2009,"WD","Normal",11.7667999468491,2,"Average"
1263,9.32821229257107,"ClearCr","Norm","1Fam","1.5Fin",4,5,"Gable","Wd Sdng",0,"TA","TA","CBlock","TA","TA",7.00760061395185,"GasA",7.00760061395185,0,1,"TA",8,"Min2",2,"Attchd",5.72031177660741,"TA","Y",0,0,11,2009,"WD","Normal",11.9922666135761,2,"Average"
1264,9.51162944783418,"BrkSide","Norm","1Fam","2Story",6,6,"Gambrel","Wd Sdng",0,"TA","TA","PConc","TA","TA",6.63987583382654,"GasA",6.96696713861398,0,1,"TA",8,"Typ",1,"Detchd",6.25575004175337,"TA","N",0,0,7,2007,"WD","Normal",12.1034915969059,2,"Average"
1265,8.3091845276863,"NAmes","Norm","TwnhsE","1Story",6,5,"Gable","MetalSd",0,"Gd","TA","PConc","Gd","TA",7.24850407237061,"GasA",7.19893124068817,0,1,"Gd",5,"Typ",0,"Attchd",6.23832462503951,"TA","Y",0,0,8,2008,"COD","Abnorml",12.1062578350946,2,"Average"
1266,8.22577079934873,"Somerst","Norm","TwnhsE","2Story",7,5,"Hip","MetalSd",5.3890717298165,"Gd","TA","PConc","Gd","TA",6.53958595561767,"GasA",6.57088296233958,0,1,"Gd",6,"Typ",0,"Detchd",6.22851100359118,"TA","Y",0,0,3,2006,"WD","Normal",12.1221528483155,2,"Average"
1267,9.2223677521889,"OldTown","Feedr","2fmCon","2.5Unf",7,4,"Hip","Wd Sdng",0,"Fa","TA","CBlock","TA","TA",6.83087423464618,"GasA",6.87212810133899,0,2,"TA",9,"Typ",1,"Detchd",5.73334127689775,"TA","N",0,0,1,2007,"WD","Normal",11.7117845204031,2,"Average"
1268,9.48910782703839,"Timber","Norm","1Fam","1Story",9,5,"Hip","Stucco",0,"Ex","TA","PConc","Ex","TA",7.60240133566582,"GasA",7.61035761831284,0,1,"Ex",10,"Typ",1,"Attchd",6.61606518513282,"TA","Y",0,0,5,2010,"WD","Normal",12.8439739938641,2,"Average"
1269,9.55400099583723,"Crawfor","Norm","1Fam","1.5Fin",8,9,"Gable","Stucco",6.45047042214418,"TA","Gd","CBlock","TA","TA",6.59167373200866,"GasA",7.58528107863913,0,1,"Gd",11,"Typ",2,"BuiltIn",6.92264389147589,"TA","Y",0,0,5,2008,"WD","Normal",12.8505572787773,3,"Good"
1270,9.33653239721394,"NAmes","Feedr","1Fam","1.5Fin",5,5,"Gable","MetalSd",5.19849703126583,"TA","TA","CBlock","TA","TA",6.77422388635761,"GasW",6.77422388635761,0,1,"TA",7,"Typ",0,"Attchd",5.75574221358691,"TA","Y",0,0,7,2007,"WD","Normal",11.8775755229785,2,"Average"
1271,10.068832485123,"ClearCr","Norm","1Fam","1Story",7,6,"Shed","Plywood",0,"Gd","TA","PConc","Gd","TA",7.19518732017871,"GasA",7.19518732017871,0,1,"Gd",4,"Typ",1,"Attchd",6.3750248198281,"TA","Y",0,0,4,2010,"WD","Normal",12.4684407561441,2,"Average"
1272,9.12227389310773,"NWAmes","PosN","1Fam","1Story",6,7,"Hip","BrkFace",0,"TA","TA","CBlock","TA","TA",7.30653139893951,"GasA",7.30653139893951,0,1,"Gd",7,"Typ",1,"Attchd",6.13772705408623,"TA","Y",0,0,8,2009,"WD","Normal",12.1321623461456,3,"Good"
1273,9.51244296708919,"Sawyer","Norm","1Fam","1Story",5,6,"Hip","HdBoard",4.74493212836325,"TA","TA","CBlock","TA","TA",6.84161547647759,"GasA",6.84161547647759,0,1,"TA",5,"Typ",0,"Attchd",5.66642668811243,"TA","Y",0,0,11,2006,"WD","Normal",11.8277435040537,2,"Average"
1274,9.35123211067366,"Edwards","Norm","1Fam","SLvl",6,7,"Gable","Plywood",4.44265125649032,"TA","TA","CBlock","TA","TA",6.92755790627832,"GasA",7.21376830811864,0,1,"Ex",5,"Typ",1,"Basment",5.74620319054015,"TA","Y",0,0,5,2008,"WD","Normal",12.0839106612575,3,"Good"
1275,8.58727879898293,"Crawfor","Norm","1Fam","1.5Fin",5,6,"Gable","Wd Sdng",0,"TA","TA","PConc","TA","TA",6.49526555593701,"GasA",6.49526555593701,0,1,"TA",8,"Typ",1,"Detchd",6.31535800152233,"TA","Y",0,0,11,2007,"WD","Normal",11.8422364063316,2,"Average"
1276,9.33662053788651,"NAmes","Feedr","Duplex","2Story",5,5,"Gable","AsbShng",6.34212141872115,"TA","TA","CBlock","TA","TA",6.83410873881384,"GasA",6.83410873881384,0,2,"TA",10,"Typ",0,"Detchd",5.99396142730657,"Fa","Y",0,0,7,2007,"WD","Normal",11.8277435040537,2,"Average"
1277,9.4678467019179,"NWAmes","Norm","1Fam","2Story",6,6,"Gable","HdBoard",0,"TA","TA","CBlock","TA","Gd",6.58479139238572,"GasA",6.60123011872888,0,1,"TA",6,"Typ",1,"Attchd",6.21060007702465,"TA","Y",0,0,12,2009,"WD","Normal",11.995357787035,2,"Average"
1278,9.79099052130898,"NWAmes","Norm","1Fam","SLvl",6,5,"Gable","HdBoard",5.88610403145016,"TA","TA","CBlock","Gd","TA",7.42714413340862,"GasA",7.45298232946546,0,1,"TA",7,"Typ",1,"Attchd",6.17586727010576,"TA","Y",0,0,6,2009,"WD","Normal",12.195522184635,2,"Average"
1279,9.1563064834837,"CollgCr","Norm","1Fam","2Story",8,5,"Gable","VinylSd",2.09575193236035,"Gd","TA","PConc","Gd","TA",7.02908756414966,"GasA",7.02908756414966,0,1,"Gd",7,"Typ",1,"Attchd",6.35957386867238,"TA","Y",0,0,3,2008,"WD","Normal",12.3758196395176,2,"Average"
1280,8.92279162396964,"IDOTRR","Norm","1Fam","1.5Fin",4,4,"Gable","MetalSd",0,"TA","Gd","CBlock","TA","TA",6.54965074223381,"GasA",6.54965074223381,0,1,"TA",6,"Typ",0,"Detchd",6.2709884318583,"TA","Y",0,0,4,2010,"COD","Abnorml",11.1331427233868,2,"Average"
1281,9.19105561056432,"CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd",4.70953020131233,"Gd","TA","PConc","Gd","TA",7.36137542897735,"GasA",7.36137542897735,0,1,"Gd",6,"Typ",0,"Attchd",6.30078579466324,"TA","Y",0,0,3,2009,"WD","Normal",12.3327097017402,2,"Average"
1282,8.99342737041261,"Timber","Norm","1Fam","1Story",7,5,"Hip","HdBoard",4.00733318523247,"TA","TA","CBlock","Gd","TA",7.1777824161952,"GasA",7.20042489294496,0,1,"TA",6,"Typ",1,"Attchd",6.18414889093748,"Gd","Y",0,0,7,2006,"WD","Normal",12.1007176854125,2,"Average"
1283,9.08262063037381,"CollgCr","Norm","1Fam","1Story",5,7,"Gable","HdBoard",0,"TA","TA","CBlock","Gd","TA",6.94793706861497,"GasA",6.94793706861497,0,1,"Gd",5,"Typ",0,"Detchd",6.18414889093748,"TA","Y",0,0,9,2009,"WD","Normal",11.9217250076673,3,"Good"
1284,9.14857134557855,"Mitchel","Norm","Duplex","2Story",6,5,"Mansard","MetalSd",0,"TA","TA","CBlock","TA","TA",6.81673588059497,"GasA",6.81673588059497,0,2,"TA",8,"Typ",0,"Attchd",0,"TA","Y",0,0,4,2010,"WD","Normal",11.8422364063316,2,"Average"
1285,9.17357264778397,"SWISU","Feedr","1Fam","1.5Fin",6,7,"Gable","Wd Sdng",0,"TA","TA","PConc","TA","TA",6.69084227741856,"GasA",7.43838353004431,0,1,"Gd",10,"Min2",1,"Detchd",5.82008293035236,"TA","Y",0,0,3,2010,"WD","Normal",12.0376599110475,3,"Good"
1286,8.69968140098951,"BrkSide","Norm","1Fam","1.5Fin",6,6,"Gable","MetalSd",0,"TA","Fa","CBlock","TA","TA",6.66057514983969,"GasA",6.71659477352098,0,1,"TA",6,"Typ",1,"Detchd",5.63835466933375,"TA","Y",0,0,5,2009,"WD","Normal",11.7943454715497,2,"Average"
1287,9.18921887535407,"NWAmes","Feedr","1Fam","1Story",6,5,"Hip","HdBoard",6.11368217983223,"TA","TA","CBlock","TA","TA",7.19218205871325,"GasA",7.19218205871325,0,1,"TA",6,"Typ",2,"Attchd",6.2709884318583,"TA","Y",0,0,6,2010,"WD","Normal",11.8706069022246,2,"Average"
1288,10.5050949364556,"ClearCr","Norm","1Fam","1Story",5,5,"Gable","Wd Sdng",6.43294009273918,"TA","Gd","CBlock","TA","TA",7.39326309476384,"GasA",7.36707705988101,0,1,"TA",7,"Typ",0,"Attchd",5.96870755998537,"TA","N",0,0,6,2006,"WD","Normal",12.1547846142867,2,"Average"
1289,8.64206217346211,"StoneBr","Norm","TwnhsE","1Story",8,5,"Gable","CemntBd",0,"Gd","TA","PConc","Gd","TA",7.31455283232408,"GasA",7.41457288135059,0,1,"Ex",5,"Typ",1,"Attchd",6.21460809842219,"TA","Y",0,0,10,2009,"WD","Normal",12.5353799897886,2,"Average"
1290,9.31163262345805,"NridgHt","Norm","1Fam","2Story",8,5,"Gable","VinylSd",6.67076632084587,"Gd","TA","PConc","Gd","TA",6.99025650049388,"GasA",7.02197642307216,0,1,"Ex",8,"Typ",1,"BuiltIn",6.62539236800796,"TA","Y",0,0,10,2006,"New","Partial",12.5461135070284,2,"Average"
1291,9.55485163741401,"NAmes","Norm","1Fam","SLvl",5,7,"Hip","Wd Sdng",4.46590811865458,"TA","TA","PConc","TA","TA",7.05012252026906,"GasA",7.05012252026906,0,1,"TA",6,"Typ",1,"Attchd",6.18414889093748,"TA","Y",0,0,4,2010,"WD","Normal",12.1034915969059,3,"Good"
